document_id,entity,entity_type,source,method,confidence,evidence
186482,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
186888,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
186888,Ngân hàng,CoQuan,content_clean,heuristic,0.75,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
186888,Đoàn Thái Sơn,NguoiKy,content_clean,heuristic,0.75,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
186888,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
186888,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
186888,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
186888,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
186888,Cục An toàn hệ thống các tổ chức tín dụng,LinhVuc,content_clean,heuristic,0.7,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
186888,Ngân hàng,LinhVuc,content_clean,heuristic,0.7,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
186888,Chính phủ,CoQuan,content_clean,heuristic,0.8,"Document Content NGÂN HÀNG NHÀ NƯỚC VIỆT NAM _________ Số: 62/2025/TT-NHNN CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc ________________________ Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Quy định về hệ"
25692,Quốc hội,CoQuan,content_clean,heuristic,0.75,"LUẬT Ngân hàng Nhà nước Việt Nam ________________ Căn cứ Hiến pháp nước Cộng hoà xã hội chủ nghĩa Việt Nam năm 1992 đã được sửa đổi, bổ sung một số điều theo Nghị quyết số 51/2001/QH10; Quốc hội ban hành Luật Ngân hàng N"
25692,Nguyễn Phú Trọng,NguoiKy,content_clean,heuristic,0.75,"LUẬT Ngân hàng Nhà nước Việt Nam ________________ Căn cứ Hiến pháp nước Cộng hoà xã hội chủ nghĩa Việt Nam năm 1992 đã được sửa đổi, bổ sung một số điều theo Nghị quyết số 51/2001/QH10; Quốc hội ban hành Luật Ngân hàng N"
25692,Toàn quốc,DoiTuongApDung,content_clean,heuristic,0.7,"LUẬT Ngân hàng Nhà nước Việt Nam ________________ Căn cứ Hiến pháp nước Cộng hoà xã hội chủ nghĩa Việt Nam năm 1992 đã được sửa đổi, bổ sung một số điều theo Nghị quyết số 51/2001/QH10; Quốc hội ban hành Luật Ngân hàng N"
25692,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"LUẬT Ngân hàng Nhà nước Việt Nam ________________ Căn cứ Hiến pháp nước Cộng hoà xã hội chủ nghĩa Việt Nam năm 1992 đã được sửa đổi, bổ sung một số điều theo Nghị quyết số 51/2001/QH10; Quốc hội ban hành Luật Ngân hàng N"
25692,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"LUẬT Ngân hàng Nhà nước Việt Nam ________________ Căn cứ Hiến pháp nước Cộng hoà xã hội chủ nghĩa Việt Nam năm 1992 đã được sửa đổi, bổ sung một số điều theo Nghị quyết số 51/2001/QH10; Quốc hội ban hành Luật Ngân hàng N"
25692,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"LUẬT Ngân hàng Nhà nước Việt Nam ________________ Căn cứ Hiến pháp nước Cộng hoà xã hội chủ nghĩa Việt Nam năm 1992 đã được sửa đổi, bổ sung một số điều theo Nghị quyết số 51/2001/QH10; Quốc hội ban hành Luật Ngân hàng N"
25692,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.8,"LUẬT Ngân hàng Nhà nước Việt Nam ________________ Căn cứ Hiến pháp nước Cộng hoà xã hội chủ nghĩa Việt Nam năm 1992 đã được sửa đổi, bổ sung một số điều theo Nghị quyết số 51/2001/QH10; Quốc hội ban hành Luật Ngân hàng N"
25692,Bộ Tài chính,CoQuan,content_clean,heuristic,0.8,"LUẬT Ngân hàng Nhà nước Việt Nam ________________ Căn cứ Hiến pháp nước Cộng hoà xã hội chủ nghĩa Việt Nam năm 1992 đã được sửa đổi, bổ sung một số điều theo Nghị quyết số 51/2001/QH10; Quốc hội ban hành Luật Ngân hàng N"
25692,Chính phủ,CoQuan,content_clean,heuristic,0.8,"LUẬT Ngân hàng Nhà nước Việt Nam ________________ Căn cứ Hiến pháp nước Cộng hoà xã hội chủ nghĩa Việt Nam năm 1992 đã được sửa đổi, bổ sung một số điều theo Nghị quyết số 51/2001/QH10; Quốc hội ban hành Luật Ngân hàng N"
26750,Quốc hội,CoQuan,content_clean,heuristic,0.75,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
26750,Tài chính,CoQuan,content_clean,heuristic,0.75,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
26750,Nguyễn Phú Trọng,NguoiKy,content_clean,heuristic,0.75,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
26750,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
26750,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
26750,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
26750,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
26750,Tài chính,LinhVuc,content_clean,heuristic,0.7,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
26750,Bộ Tài chính,CoQuan,content_clean,heuristic,0.8,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
26750,Chính phủ,CoQuan,content_clean,heuristic,0.8,QUỐC HỘI CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 67/2011/QH12 Ngày 29 tháng 3 năm 2011 LUẬT Kiểm toán độc lập ______ Căn cứ Hiến pháp nước Cộng hòa xã hội chủ nghĩa Việt Nam năm 1992 đã được sử
27257,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 44/2011/TT-NHNN Hà Nội, ngày 29 tháng 12 năm 2011 THÔNG TƯ Q uy định về hệ thống kiểm soát nội bộ và "
27257,Lao động - Thương binh và Xã hội,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 44/2011/TT-NHNN Hà Nội, ngày 29 tháng 12 năm 2011 THÔNG TƯ Q uy định về hệ thống kiểm soát nội bộ và "
27257,Trần Minh Tuấn,NguoiKy,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 44/2011/TT-NHNN Hà Nội, ngày 29 tháng 12 năm 2011 THÔNG TƯ Q uy định về hệ thống kiểm soát nội bộ và "
27257,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 44/2011/TT-NHNN Hà Nội, ngày 29 tháng 12 năm 2011 THÔNG TƯ Q uy định về hệ thống kiểm soát nội bộ và "
27257,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 44/2011/TT-NHNN Hà Nội, ngày 29 tháng 12 năm 2011 THÔNG TƯ Q uy định về hệ thống kiểm soát nội bộ và "
27257,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 44/2011/TT-NHNN Hà Nội, ngày 29 tháng 12 năm 2011 THÔNG TƯ Q uy định về hệ thống kiểm soát nội bộ và "
27257,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 44/2011/TT-NHNN Hà Nội, ngày 29 tháng 12 năm 2011 THÔNG TƯ Q uy định về hệ thống kiểm soát nội bộ và "
27257,Lao động - Thương binh và Xã hội,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 44/2011/TT-NHNN Hà Nội, ngày 29 tháng 12 năm 2011 THÔNG TƯ Q uy định về hệ thống kiểm soát nội bộ và "
27257,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 44/2011/TT-NHNN Hà Nội, ngày 29 tháng 12 năm 2011 THÔNG TƯ Q uy định về hệ thống kiểm soát nội bộ và "
30402,Bộ Tài chính,CoQuan,content_clean,heuristic,0.75,"BỘ TÀI CHÍNH CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 202/2012/TT-BTC Hà Nội, ngày 19 tháng 11 năm 2012 THÔNG TƯ Hướng dẫn về đăng ký, quản lý và công khai danh sách kiểm toán viên hành nghề kiể"
30402,Trần Xuân Hà,NguoiKy,content_clean,heuristic,0.75,"BỘ TÀI CHÍNH CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 202/2012/TT-BTC Hà Nội, ngày 19 tháng 11 năm 2012 THÔNG TƯ Hướng dẫn về đăng ký, quản lý và công khai danh sách kiểm toán viên hành nghề kiể"
30402,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"BỘ TÀI CHÍNH CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 202/2012/TT-BTC Hà Nội, ngày 19 tháng 11 năm 2012 THÔNG TƯ Hướng dẫn về đăng ký, quản lý và công khai danh sách kiểm toán viên hành nghề kiể"
30402,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"BỘ TÀI CHÍNH CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 202/2012/TT-BTC Hà Nội, ngày 19 tháng 11 năm 2012 THÔNG TƯ Hướng dẫn về đăng ký, quản lý và công khai danh sách kiểm toán viên hành nghề kiể"
30402,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"BỘ TÀI CHÍNH CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 202/2012/TT-BTC Hà Nội, ngày 19 tháng 11 năm 2012 THÔNG TƯ Hướng dẫn về đăng ký, quản lý và công khai danh sách kiểm toán viên hành nghề kiể"
30402,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"BỘ TÀI CHÍNH CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 202/2012/TT-BTC Hà Nội, ngày 19 tháng 11 năm 2012 THÔNG TƯ Hướng dẫn về đăng ký, quản lý và công khai danh sách kiểm toán viên hành nghề kiể"
30402,Quản lý dịch vụ tài chính và các quỹ tài chính,LinhVuc,content_clean,heuristic,0.7,"BỘ TÀI CHÍNH CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 202/2012/TT-BTC Hà Nội, ngày 19 tháng 11 năm 2012 THÔNG TƯ Hướng dẫn về đăng ký, quản lý và công khai danh sách kiểm toán viên hành nghề kiể"
30402,Chính phủ,CoQuan,content_clean,heuristic,0.8,"BỘ TÀI CHÍNH CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 202/2012/TT-BTC Hà Nội, ngày 19 tháng 11 năm 2012 THÔNG TƯ Hướng dẫn về đăng ký, quản lý và công khai danh sách kiểm toán viên hành nghề kiể"
38128,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
38128,Ngân hàng,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
38128,Đào Minh Tú,NguoiKy,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
38128,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
38128,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
38128,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
38128,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
38128,Phát hành và kho quỹ,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
38128,Ngân hàng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
38128,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 37/2014/TT-NHNN Hà Nội, Ngày 26 tháng 11 năm 2014 THÔNG TƯ Q uy định việc thiết kế mẫu tiền, chế bản và quản lý in, đúc tiền "
44209,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
44209,Ngân hàng,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
44209,Đào Minh Tú,NguoiKy,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
44209,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
44209,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
44209,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
44209,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
44209,Phát hành và kho quỹ,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
44209,Ngân hàng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
44209,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 01/2014/TT-NHNN Hà Nội, ngày 06 tháng 01 năm 2014 THÔNG TƯ Quy định về giao nhận, bảo quản, vận chuyể"
6e689cd0-6f81-11f1-94d6-fd5d6d5ff793,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc THÔNG TƯ Quy định hồ sơ, thủ tụ"
6e689cd0-6f81-11f1-94d6-fd5d6d5ff793,Đoàn Thái Sơn,NguoiKy,content_clean,heuristic,0.75,"CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc THÔNG TƯ Quy định hồ sơ, thủ tụ"
